APN,PROJECT NUMBER,NAME,DEVELOPMENT STAGE,CONSTRUCTION TYPE,SITE ADDRESS,SITE  COUNCIL DISTRICT,SITE #,SITE COMMUNITY,SITE UNITS,PROJECT TOTAL UNITS,HOUSING TYPE,SUPPORTIVE HOUSING,SH UNITS PER SITE,DATE FUNDED,LAHD FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,IN-SERVICE DATE,DEVELOPER,MANAGEMENT COMPANY,CONTACT PHONE,PHOTO,JOBS,PROJECT SUMMARY URL,CONTRACT NUMBERS,DATE STAMP,SITE LONGITUDE,SITE LATITUDE,GPS_COORDS ON MAP
5037007026,30159,INGRAM PRESERVATION (SITE 6),In-Service,REHAB,"1225 W 39TH PL  Los Angeles, CA 90037",8,6,EXPOSITION PARK,16,140,LARGE FAMILY / WAIVER REQUIRED,No,0,06/17/2004,"4,900,000","6,637,761","2,790,000","14,327,761",2005,"W.O.R.K.S.,","SOLARI ENTERPRISES, INC.",(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site6/39th%20Place%20%202.png),21,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=030159&LutSiteCD=6),C-106779,7/5/2023,-118.29834,34.01423,POINT (-118.29834 34.01423)
5153005026,07-117237,QUEEN APARTMENTS (SITE 5),In-Service,REHAB,"516 S UNION AVE  Los Angeles, CA 90017",1,5,WESTLAKE,30,96,FAMILY,Yes,0,04/27/2007,0,"10,271,751","7,300,000","17,571,751",2008,N/A,THE JOHN STEWART COMPANY,(213) 833-1860,click here (http://hcidapp.lacity.org/mpphotos/07-117237/Photo/Website%20Site5/Queens%20Apt(site5)%20516%20Union.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=07-117237&LutSiteCD=5),,7/5/2023,-118.26926,34.05794,POINT (-118.26926 34.05794)
5163017900,10-117900,ONE SANTA FE,In-Service,NEW CONSTRUCTION,"100 S SANTA FE AVE  Los Angeles, CA 90012",14,1,WHOLESALE DISTRICT,438,438,FAMILY,No,0,12/16/2011,"4,000,000","94,077,717",0,"98,077,717",2014,The McGregor Company,BMPP OSF-R,(617) 625-0150 x62381,click here (http://hcidapp.lacity.org/mpphotos/10-117900/Photo/Website/10-117900.jpg),904,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=10-117900&LutSiteCD=1),C-119958,7/5/2023,-118.23197,34.04798,POINT (-118.23197 34.04798)
5211007054,60060,MANITOU VISTAS I,In-Service,N/A,"3422 E MANITOU AVE  Los Angeles, CA 90031",14,1,LINCOLN HEIGHTS,48,48,FAMILY,No,0,02/09/2007,"2,749,622","20,163,903",0,"22,913,525",2010,"ADVANCED DEVELOPMENT & INVESTMENT,","WESTLAKE HOUSING, LP",(512) 782-4898,click here (http://hcidapp.lacity.org/mpphotos/060060/Photo/Website/CD%201%20-%20Manitou%20Vistas.jpg),174,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=060060&LutSiteCD=1),C-111299,7/5/2023,-118.20423,34.07189,POINT (-118.20423 34.07189)
6006006026,30157,MAIN STREET VISTAS,In-Service,NEW CONSTRUCTION,"5950 Main ST  Los Angeles, CA 90003",9,1,FLORENCE-FIRESTONE,49,49,FAMILY,No,0,07/21/2005,"2,444,000","12,079,680",0,"14,523,680",2006,"MAIN STREET VISTAS,",TRIUMPH RESIDENTIAL SERVICES INC,N/A,click here (http://hcidapp.lacity.org/mpphotos/030157/Photo/Website/CD%209%20-%20Main%20St.%20Vistas.jpg),92,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=030157&LutSiteCD=1),C-108434,7/5/2023,-118.27375,33.98592,POINT (-118.27375 33.98592)
5154011012,40010,MAGNOLIA ON LAKE,In-Service,ACQUISITION + NEW CONSTRUCTION,"201 S LAKE ST 1-46  Los Angeles, CA 90057",13,1,TEMPLE-BEAUDRY,46,46,FAMILY,No,0,10/28/2005,"2,669,000","10,784,854",0,"13,453,854",2011,"MAGNOLIA ON LAKE, L.P. & SIPA","FPI MANAGEMENT, INC",(916) 357-5300 x301,click here (http://hcidapp.lacity.org/mpphotos/040010/Photo/Website/CD%2013%20-%20Magnolia%20on%20Lake.jpg),98,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=040010&LutSiteCD=1),C-109090,7/5/2023,-118.2724,34.0663,POINT (-118.2724 34.0663)
5124024009,15-122656,ST. JAMES PARK (SITE 4),In-Service,ACQUISITION + REHAB,"825 W ADAMS BLVD  Los Angeles, CA 90007",1,4,UNIVERSITY PARK,16,104,FAMILY,No,0,05/16/2016,0,"27,481,703","9,879,228","37,360,931",2018,Retirement Housing Foundation,"FOUNDATION PROPERTY MANAGEMENT, INC.",(213) 746-9548,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122656&LutSiteCD=4),,7/5/2023,-118.28059,34.03043,POINT (-118.28059 34.03043)
5474023016,70171,TRES LOMAS GARDEN APTS.,In-Service,ACQUISITION + REHAB,"4343 N TOLAND WAY  Los Angeles, CA 90041",1,1,GLASSELL PARK,46,46,SENIORS,No,0,12/11/2008,"2,225,251","4,586,754","562,729","7,374,734",2009,National Community Renaissance of California,NATIONAL COMMUNITY RENAISSANCE OF CALIFORNIA,(909) 483-2444,click here (http://hcidapp.lacity.org/mpphotos/070171/Photo/Website/CD%2014%20-%20Tres%20Lomas%20-%20070171.JPG),24,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070171&LutSiteCD=1),C-114904,7/5/2023,-118.22122,34.12175,POINT (-118.22122 34.12175)
5134014019,70045,NEW CARVER,In-Service,NEW CONSTRUCTION,"1624 S HOPE ST 1-97  Los Angeles, CA 90015",14,1,DOWNTOWN,97,97,SPECIAL NEEDS,Yes,95,02/15/2008,"6,600,000","27,345,678",0,"33,945,678",2010,"SKID ROW HOUSING TRUST,","NEW CARVER APARTMENTS, LP",(213) 683-0522,click here (http://hcidapp.lacity.org/mpphotos/070045/Photo/Website/070045.JPG),265,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070045&LutSiteCD=1),C-113126,7/5/2023,-118.26787,34.03576,POINT (-118.26787 34.03576)
5108021026,20288,MOUNT ZION TOWERS,In-Service,REHAB,"4827 S CENTRAL AVE 1-118  Los Angeles, CA 90011",9,1,VERNON CENTRAL,118,118,SENIORS,No,0,02/06/2004,"1,833,759","2,925,649","3,701,300","8,460,708",2006,"CONCERNED CITIZENS OF SOUTH CENTRAL LA,",CONCERNED CITIZENS OF SCLA,(323) 846-2500,click here (http://hcidapp.lacity.org/mpphotos/020288/Photo/Website/CD%209%20-%20Mount%20Zion.JPG),16,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=020288&LutSiteCD=1),C-106288,7/5/2023,-118.25668,33.99978,POINT (-118.25668 33.99978)
5124013020,16-123327,DUDLEY OAKS,In-Service,ACQUISITION + REHAB,"2119 S OAK ST  Los Angeles, CA 90007",1,1,UNIVERSITY PARK,20,20,AT-RISK,No,0,02/16/2017,0,"6,351,176","4,912,200","11,263,376",2020,"Thomas Safran & Associates Development, Inc","THOMAS SAFRAN AND ASSOCIATES, INC.",(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=16-123327&LutSiteCD=1),,7/5/2023,-118.27969,34.03411,POINT (-118.27969 34.03411)
5148023020,11-117809,STAR APARTMENTS,In-Service,NEW CONSTRUCTION,"240 E 6TH ST  Los Angeles, CA 90014",14,1,WHOLESALE DISTRICT,102,102,SPECIAL NEEDS,Yes,100,11/28/2011,"3,000,000","37,140,676",0,"40,140,676",2013,Skid Row Housing Trust,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522,click here (http://hcidapp.lacity.org/mpphotos/11-117809/Photo/Website/STAR_APARTMENTSmaple-845x684.png),273,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-117809&LutSiteCD=1),C-119893,7/5/2023,-118.24756,34.04346,POINT (-118.24756 34.04346)
5142018010,15-121798,LEASTER APARTMENTS,In-Service,ACQUISITION + REHAB,"825 S GREEN AVE  Los Angeles, CA 90017",1,1,WESTLAKE,133,133,FAMILY,Yes,12,03/10/2016,0,"14,979,000","9,162,000","24,141,000",2017,Pico Union Housing Corporation,"GENESSY MANAGEMENT AND DEVELOPMENT, LLC",(323) 913-2905,click here (http://hcidapp.lacity.org/mpphotos/15-121798/Photo/Website/Project.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-121798&LutSiteCD=1),,7/5/2023,-118.27167,34.05105,POINT (-118.27167 34.05105)
2212003014,22-128926,VISTA TERRACE,Development,N/A,8134 N VAN NUYS BLVD CA 91402,6,1,PANORAMA CITY,102,102,FAMILY,Yes,24,03/06/2023,0,0,0,0,Development,Thomas Safran & Associates Development Inc.,N/A,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=22-128926&LutSiteCD=1),,7/5/2023,-118.44857,34.21902,POINT (-118.44857 34.21902)
5548018027,12-118880,MICHAEL'S VILLAGE,In-Service,REHAB,"7160 W SUNSET BLVD  HOLLYWOOD, CA 90046",13,1,HOLLYWOOD,24,24,SPECIAL NEEDS,Yes,24,05/17/2013,"1,301,307","3,677,788",0,"4,979,095",2014,"Step Up on Second Street, Inc.",BARKER MANAGEMENT INCORPORATED,(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/12-118880/Photo/Website/Michaels_Village.png),8,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=12-118880&LutSiteCD=1),C-122170,7/5/2023,-118.34615,34.09778,POINT (-118.34615 34.09778)
5142015025,80011,YOUNG BURLINGTON APARTMENTS,In-Service,NEW CONSTRUCTION,820 S BURLINGTON AVE 1-21 CA 90057,1,1,WESTLAKE,21,21,SPECIAL NEEDS,Yes,20,04/29/2010,"1,845,000","9,161,655",0,"11,006,655",2011,"W.O.R.K.S.,","SOLARI ENTERPRISES, INC.",(714) 282-2520 x201,click here (http://hcidapp.lacity.org/mpphotos/080011/Photo/Website/080011.png),89,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=080011&LutSiteCD=1),C-117206,7/5/2023,-118.2748,34.05264,POINT (-118.2748 34.05264)
4233023085,13-119321,PATH VILLAS AT DEL REY-DOGTOWNSTATION (COURTLEIGH),In-Service,NEW CONSTRUCTION,"11734 W COURTLEIGH DR  Los Angeles, CA 90066",11,1,DEL REY,23,23,SPECIAL NEEDS,Yes,22,03/01/2013,"270,000",0,0,"270,000",2015,PATH Ventures,THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),63,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119321&LutSiteCD=1),,7/5/2023,-118.4175,33.99872,POINT (-118.4175 33.99872)
5077027011,06-117195,CONCORD APARTMENTS (GRP. A & B) (SITE 5),In-Service,REHAB,"2674 W JAMES M. WOOD BLVD  Los Angeles, CA 90006",1,5,WILSHIRE CENTER,12,232,FAMILY,No,0,07/31/2006,0,"7,334,438","8,579,256","15,913,694",2008,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=06-117195&LutSiteCD=5),,7/5/2023,-118.28622,34.05575,POINT (-118.28622 34.05575)
2210021029,09-117301,MONTECITO TERRACES (SITE 2),In-Service,ACQUISITION + NEW CONSTRUCTION,"14726 W BLYTHE ST  Panorama City, CA 91402",6,2,PANORAMA CITY,0,98,SENIORS,Yes,4,02/02/2010,"3,035,582","21,684,852",0,"24,720,434",2011,AMCAL Montecito Terraces Fund L.P.,THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/09-117301/Photo/Website%20Site2/Montecito_14726_Blythe%20Site%202.png),212,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=09-117301&LutSiteCD=2),"C-116756,C-116757",7/5/2023,-118.45377,34.21509,POINT (-118.45377 34.21509)
2421011046,09-117383,VINELAND AVENUE SENIOR HOUSING,In-Service,NEW CONSTRUCTION,"4900 N VINELAND AVE 1-82  North Hollywood, CA 91601",2,1,NORTH HOLLYWOOD,82,82,SENIORS,No,0,03/02/2012,"1,200,212","19,057,134",0,"20,257,346",2013,"VINELAND AVENUE SENIOR HOUSING, L.P.",MENORAH HOUSING FOUNDATION,(310) 475-6083,click here (http://hcidapp.lacity.org/mpphotos/09-117383/Photo/Website/09-117383.jpg),165,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=09-117383&LutSiteCD=1),C-120179,7/5/2023,-118.37008,34.1595,POINT (-118.37008 34.1595)
5539001025,201,EL CENTRO LORETTO,In-Service,NEW CONSTRUCTION,"1021 N HOOVER ST 1-76  Los Angeles, CA 90029",13,1,EAST HOLLYWOOD,76,76,LARGE FAMILY / WAIVER REQUIRED,No,0,10/12/2000,"9,745,944",0,0,"9,745,944",2004,"SEARCH TO INVOLVE PILIPINO AMERICANS,",THE JOHN STEWART COMPANY,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=000201&LutSiteCD=1),C-100489,7/5/2023,-118.2849,34.09043,POINT (-118.2849 34.09043)
2125015003,12-118779,RIVERWALK AT RESEDA,In-Service,NEW CONSTRUCTION,"18425 W KITTRIDGE ST  Reseda, CA 91335",3,1,RESEDA,77,77,FAMILY,No,0,01/31/2013,"301,059","23,698,618",0,"23,999,677",2014,Abode Community Housing,ABODE COMMUNITIES (PROP MGMT DIVISION),(213) 225-2754,click here (http://hcidapp.lacity.org/mpphotos/12-118779/Photo/Website/12-118779.JPG),195,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=12-118779&LutSiteCD=1),C-121729,7/5/2023,-118.53458,34.19033,POINT (-118.53458 34.19033)
6022020032,06-117222,WINDWARD APTS (A/B) (SITE 15),In-Service,REHAB,"7512 S SAN PEDRO ST 1-4  Los Angeles, CA 90003",9,15,FLORENCE-FIRESTONE,24,232,FAMILY,No,0,04/01/2006,0,"7,438,473","4,641,342","12,079,815",2007,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=06-117222&LutSiteCD=15),,7/5/2023,-118.26936,33.97167,POINT (-118.26936 33.97167)
5148024007,60011,LYNDON HOTEL,In-Service,REHAB,"413 E 7TH ST  Los Angeles, CA 90014",14,1,WHOLESALE DISTRICT,53,53,SPECIAL NEEDS,Yes,52,11/03/2006,"2,035,070","6,438,646",0,"8,473,716",2008,Single Room Occupancy Housing  Corp. (SRO),SRO HOUSING CORPORATION,(213) 229-9641,click here (http://hcidapp.lacity.org/mpphotos/060011/Photo/Website/Lyndon.png),45,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=060011&LutSiteCD=1),C-110875,7/5/2023,-118.248,34.04177,POINT (-118.248 34.04177)
5109004053,14-121135,PALOMA TERRACE,In-Service,NEW CONSTRUCTION,"5000 S MAIN ST  Los Angeles, CA 90037",9,1,SOUTH PARK,59,59,FAMILY,No,0,12/03/2014,0,"25,023,772",0,"25,023,772",2016,Retirement Housing Foundation,"FOUNDATION PROPERTY MANAGEMENT, INC.",(562) 257-5100,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),184,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121135&LutSiteCD=1),,7/5/2023,-118.2734,33.99728,POINT (-118.2734 33.99728)
2631002041,19-125935,SUN KING APARTMENTS,Development,NEW CONSTRUCTION,"9190 N TELFAIR AVE  LOS ANGELES, CA 91352",6,1,NULL,26,26,FAMILY,Yes,25,06/18/2021,"5,500,000","11,634,181","1,384,000","18,518,181",Development,MANY MANSIONS,MANY MANSIONS,(805) 496-4948,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),147,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-125935&LutSiteCD=1),C-138439,7/5/2023,-118.396686,34.236637,POINT (-118.396686 34.236637)
5545007097,11-117795,THE GORDON,In-Service,NEW CONSTRUCTION,"1553 N GORDON ST  HOLLYWOOD, CA 90028",13,1,HOLLYWOOD,35,35,FAMILY,No,0,03/15/2012,"1,650,000","7,777,676",0,"9,427,676",2013,"AMERICAN COMMUNITIES, LLC",THE JOHN STEWART COMPANY,(213) 787-2722,click here (http://hcidapp.lacity.org/mpphotos/11-117795/Photo/Website/11-117795.jpg),76,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-117795&LutSiteCD=1),C-120226,7/5/2023,-118.31978,34.09966,POINT (-118.31978 34.09966)
6132002001,14-121649,127TH STREET APARTMENTS,In-Service,NEW CONSTRUCTION,"550 W 127TH ST  Los Angeles, CA 90044",15,1,HARBOR GATEWAY,85,85,SPECIAL NEEDS,Yes,84,01/21/2016,"8,900,000","22,694,976",0,"31,594,976",2018,Meta Housing Corporation,JOHN STEWARD COMPANY,N/A,click here (http://hcidapp.lacity.org/mpphotos/14-121649/Photo/Website/127th%20St%20Apt.png),238,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121649&LutSiteCD=1),"C-126990,C-128038",7/5/2023,-118.28472,33.91745,POINT (-118.28472 33.91745)
5521006019,05-117217,LEXINGTON APARTMENTS A/B (SITE 2),In-Service,REHAB,"649 N KINGSLEY DR  Los Angeles, CA 90004",13,2,MELROSE,0,251,FAMILY,No,0,12/28/2005,0,"6,771,719","10,247,566","17,019,285",2006,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=05-117217&LutSiteCD=2),,7/5/2023,-118.30378,34.08312,POINT (-118.30378 34.08312)
5053012035,70172,TWO WORLD APARTMENTS (SITE 5),In-Service,REHAB,"2625 S HARVARD BLVD  Los Angeles, CA 90018",8,5,ADAMS-NORMANDIE,0,96,SENIORS,No,0,02/11/2008,"3,225,000","17,094,146",0,"20,319,146",2008,"TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,",N/A,N/A,click here (http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site5/Two%20Worlds%202625%20S.%20Harvard%20-%20070172.png),99,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070172&LutSiteCD=5),C-113107,7/5/2023,-118.30689,34.03172,POINT (-118.30689 34.03172)
5073018900,18-124672,GRAMERCY PLACE APARTMENTS,In-Service,NEW CONSTRUCTION,"2375 W WASHINGTON BLVD  LOS ANGELES, CA 90018",10,1,HARVARD HEIGHTS,64,64,SPECIAL NEEDS,Yes,31,04/30/2019,"13,920,000","28,686,550","90,290","42,696,840",2021,Hollywood Community Housing Corporation,BARKER MANAGEMENT,(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/18-124672/Photo/Website/Gramercy%20Place%20Apartments.JPG),427,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-124672&LutSiteCD=1),C-133121,7/5/2023,-118.31383,34.04009,POINT (-118.31383 34.04009)
4235026016,18-125453,VISTA BALLONA,In-Service,NEW CONSTRUCTION,"3960 S GRAND VIEW BLVD 1-27  Los Angeles, CA 90066",11,1,MAR VISTA,50,50,FAMILY,No,0,11/05/2019,"3,982,669","31,119,872",0,"35,102,541",2022,COMMUNITY CORPORATION OF SANTA MONICA,COMMUNITY CORPORATION OF SANTA MONICA,(310) 394-8487 x140,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),313,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125453&LutSiteCD=1),C-134398,7/5/2023,-118.42873,34.00193,POINT (-118.42873 34.00193)
5148023031,15-122553,649 LOFTS (AKA SIX FOUR NINE LOFTS),In-Service,NEW CONSTRUCTION,"649 S WALL ST  LOS ANGELES, CA 90014",14,1,WHOLESALE DISTRICT,55,55,SPECIAL NEEDS,Yes,28,12/19/2017,"5,500,000","22,907,343",0,"28,407,343",2020,Skid Row Housing Trust,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522 x133,click here (http://hcidapp.lacity.org/mpphotos/15-122553/Photo/Website/649%20lofts%2012-20-16.JPG),220,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122553&LutSiteCD=1),C-130639,7/5/2023,-118.24855,34.04215,POINT (-118.24855 34.04215)
5501001800,19-126538,VOLTAIRE VILLAS (ENLIGHTENMENT PLAZA PH III),Development,NEW CONSTRUCTION,"316 N JUANITA AVE  Los Angeles, CA 90004",13,1,SILVERLAKE,72,72,SPECIAL NEEDS,Yes,71,06/30/2022,"9,940,000",0,0,"9,940,000",Development,Flexible PSH Solutions,THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),272,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-126538&LutSiteCD=1),C-140699,7/5/2023,-118.28967,34.07762,POINT (-118.28967 34.07762)
5408018028,50007,YALE TERRACE,In-Service,NEW CONSTRUCTION,"716 N YALE ST 1-55  Los Angeles, CA 90012",1,1,CHINATOWN,55,55,LARGE FAMILY / WAIVER REQUIRED,No,0,02/03/2006,"2,133,310","23,154,000",0,"25,287,310",2009,"ADVANCED DEVELOPMENT & INVESTMENT,",FPI MANAGEMENT INC.,(714) 641-5110,click here (http://hcidapp.lacity.org/mpphotos/050007/Photo/Website/CD%201%20-%20Yale%20Terrace%20-%20050007.jpg),184,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=050007&LutSiteCD=1),C-109506,7/5/2023,-118.24143,34.06162,POINT (-118.24143 34.06162)
5159015009,11-118584,PWC FAMILY HOUSING,In-Service,NEW CONSTRUCTION,"153 N GLENDALE BLVD 1-45  Los Angeles, CA 90026",13,1,HISTORIC FILIPINOTOWN,45,45,FAMILY,Yes,22,03/06/2012,"3,406,936","16,171,140",0,"19,578,076",2013,"PWC Family Housing, L.P",LEVINE MANAGEMEENT COMPANY,,click here (http://hcidapp.lacity.org/mpphotos/11-118584/Photo/Website/PWC%20Family%20Housing.png),179,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-118584&LutSiteCD=1),C-120182,7/5/2023,-118.26018,34.06346,POINT (-118.26018 34.06346)
2239015008,16-123141,VIVIENDAS DEL VALLE (RECAP),In-Service,ACQUISITION + REHAB,"14045 W OXNARD ST  VAN NUYS, CA 91401",2,1,VAN NUYS,40,100,FAMILY,No,0,12/20/2016,0,"13,824,218","7,875,467","21,699,685",2017,Abode Communities,ABODE COMMUNITIES,(213) 225-2780,click here (http://hcidapp.lacity.org/mpphotos/16-123141/Photo/Website/Viviendas%20del%20Valle.JPG),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=16-123141&LutSiteCD=1),C-128742,7/5/2023,-118.43917,34.17953,POINT (-118.43917 34.17953)
5136020025,15-122548,CASA CARMEN SENIOR APARTMENTS,In-Service,BOTH REHAB AND NEW CONSTRUCTION,"1800 W 11TH ST  Los Angeles, CA 90006",1,1,PICO-UNION,25,25,SPECIAL NEEDS,Yes,24,06/21/2017,"2,580,000","9,099,639",0,"11,679,639",2019,1010 DEVELOPMENT CORPORATION,BARKER MANAGEMENT INC.,(213) 628-1036,click here (http://hcidapp.lacity.org/mpphotos/15-122548/Photo/Website/Casa%20Carmen.JPG),123,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122548&LutSiteCD=1),C-129509,7/5/2023,-118.27783,34.04874,POINT (-118.27783 34.04874)
6011003007,18-125039,RUTH TEAGUE HOMES (FKA 67TH & MAIN) (SITE 6),Development,NEW CONSTRUCTION,"126 E 67TH ST  Los Angeles, CA 90003",9,6,FLORENCE-FIRESTONE,0,52,SPECIAL NEEDS,Yes,0,12/14/2020,"7,180,000","30,672,556",0,"37,852,556",Development,Coalition for Responsible Community Development,CRCD PARTNERS,(310) 413-4230,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),256,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125039&LutSiteCD=6),C-137511,7/5/2023,-118.27286,33.97868,POINT (-118.27286 33.97868)
5128024037,13-120909,ROBERTA STEPHENS VILLAS I & II (RECAP),In-Service,ACQUISITION + REHAB,"1035 E 27TH  Los Angeles, CA 90011",9,1,CENTRAL,40,40,SENIORS,No,0,12/22/2014,0,"3,360,040","1,995,093","5,355,133",2016,"CP Preservation Housing, LLC",CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES,(323) 846-2500,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),32,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-120909&LutSiteCD=1),C-83407,7/5/2023,-118.25565,34.01801,POINT (-118.25565 34.01801)
5019026009,17-124314,RISE APARTMENTS,In-Service,NEW CONSTRUCTION,"4050 S FIGUEROA ST  LOS ANGELES, CA 90037",9,1,SOUTH PARK,57,57,SPECIAL NEEDS,Yes,56,10/30/2018,"12,000,000","14,099,933","8,711,791","34,811,724",2021,Single Room Occupancy Housing Corporation,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,(213) 229-9640,click here (http://hcidapp.lacity.org/mpphotos/17-124314/Photo/Website/RISE%20apartments%204-16-17.JPG),305,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=17-124314&LutSiteCD=1),C-132237,7/5/2023,-118.28253,34.00991,POINT (-118.28253 34.00991)
